customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,charge_per_tenure,effective_tenure_paid,revenue_potential,onlinesecurity_flag,onlinebackup_flag,deviceprotection_flag,techsupport_flag,streamingtv_flag,streamingmovies_flag,service_count,has_premium_services,has_phone,has_internet,has_bundle,loyalty_segment,contract_risk,is_electronic_check,is_auto_payment,historical_ltv,churn_probability,expected_remaining_months,predictive_ltv,total_ltv,ltv_segment
1830-IPXVJ,Female,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.75,1311.6,0,0.3237704918032787,66.41012658227848,1204.75,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1311.6,0.09589481998089269,10.428091946981628,196.4771674824883,1508.0771674824882,Medium Value
5828-DWPIL,Male,1,1,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,89.1,5618.3,0,1.4370967741935483,63.05611672278339,5524.2,1,1,1,0,0,0,3,1,1,1,1,Loyal (4-6yr),3,1,0,5618.3,0.273782569910934,3.6525334696263405,319.2295852623728,5937.529585262373,High Value
8398-TBIYD,Female,0,0,0,72,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),84.7,6185.15,0,1.176388888888889,73.0242030696576,6098.400000000001,1,0,0,1,0,0,2,0,1,1,1,Loyal (4-6yr),1,0,1,6185.15,0.08054039547054252,12.41612974654126,995.1391485872599,7180.28914858726,High Value
0011-IGKFF,Male,1,1,0,13,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.0,1237.85,1,7.538461538461538,12.63112244897959,1274.0,0,1,1,0,1,1,4,1,1,1,1,Developing (1-2yr),3,1,0,1237.85,0.8095339012388663,1.2352787183707252,119.93987153621096,1357.789871536211,Medium Value
4192-GORJT,Male,0,1,0,5,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,498.1,1,18.89,5.273689782953944,472.25,0,0,1,0,1,1,3,1,1,1,1,New (0-12m),3,1,0,498.1,0.8883727423807042,1.1256536274628954,105.38444445276929,603.4844444527694,Low Value
6496-SLWHQ,Male,1,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.0,294.45,1,35.0,2.8042857142857143,315.0,0,1,1,0,1,1,4,1,1,1,1,New (0-12m),3,1,0,294.45,0.8823052341835429,1.1333946136286588,117.9576979829714,412.4076979829714,Low Value
9912-GVSEQ,Female,1,1,0,26,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.85,2381.55,1,3.609615384615384,25.37613212573256,2440.1,0,1,1,0,0,1,3,1,1,1,1,Established (2-4yr),3,1,0,2381.55,0.7870165840706344,1.2706212553079448,118.12976995473217,2499.6797699547324,Medium Value
2931-FSOHN,Male,1,0,0,13,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,59.9,788.35,0,4.607692307692307,13.161101836393993,778.6999999999999,0,1,0,0,1,0,2,0,1,1,1,Developing (1-2yr),3,1,0,788.35,0.4496884788879638,2.2237616637920175,131.43485765697062,919.7848576569706,Medium Value
9418-RUKPH,Female,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.95,756.4,0,0.525,37.91478696741855,758.1,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),1,0,0,756.4,0.10723193192985166,9.3255803752018,178.28654221765194,934.6865422176519,Medium Value
5383-MMTWC,Female,1,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.0,613.4,1,10.5,7.302380952380952,672.0,0,0,0,0,0,1,1,0,1,1,1,New (0-12m),3,1,0,613.4,0.9147624588207565,1.0931799729616423,91.033062969629,704.433062969629,Low Value
9971-ZWPBF,Male,1,1,1,34,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,108.9,3625.2,0,3.2029411764705884,33.289256198347104,3702.6,0,1,1,1,1,1,5,1,1,1,1,Established (2-4yr),3,1,0,3625.2,0.5547938354834626,1.8024713615077796,194.02103995957054,3819.2210399595706,High Value
4712-AUQZO,Male,0,0,0,18,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,33.6,550.35,0,1.8666666666666667,16.379464285714285,604.8000000000001,1,0,1,0,0,0,2,0,0,1,0,Developing (1-2yr),3,0,0,550.35,0.3661388575644481,2.7312042394297884,90.36029570153008,640.7102957015301,Low Value
9711-FJTBX,Male,0,1,1,56,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Mailed check,85.85,4793.8,0,1.5330357142857145,55.83925451368667,4807.599999999999,0,1,1,1,0,0,3,1,1,1,1,Loyal (4-6yr),2,0,0,4793.8,0.16937286336408441,5.904133520199142,492.6029267287666,5286.402926728767,High Value
2908-ZTPNF,Female,0,0,0,36,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),34.85,1267.2,0,0.9680555555555556,36.36154949784792,1254.6,0,1,0,1,0,0,2,0,0,1,0,Established (2-4yr),3,0,1,1267.2,0.340879432246149,2.9335885518546045,100.5826080469715,1367.7826080469715,Medium Value
7240-ETPTR,Female,0,1,0,9,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,48.75,442.2,1,5.416666666666667,9.07076923076923,438.75,0,0,1,0,1,1,3,1,0,1,0,New (0-12m),3,1,0,442.2,0.7785038568653307,1.2845151519563822,62.029434706815685,504.22943470681565,Low Value
2202-CUYXZ,Male,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.85,84.85,1,84.85,1.0,84.85,0,0,1,0,1,0,2,0,1,1,1,New (0-12m),3,1,0,84.85,0.9378592820081192,1.0662580401814936,89.69966289643112,174.54966289643113,Low Value
5995-OIGLP,Male,0,0,0,12,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,56.65,654.85,1,4.720833333333333,11.559576345984114,679.8,1,0,0,1,0,0,2,0,1,1,1,New (0-12m),3,0,0,654.85,0.4105164993598278,2.435955684021059,136.04533065591514,790.8953306559151,Medium Value
8421-WZOOW,Female,1,1,1,57,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),95.3,5567.45,0,1.6719298245614034,58.4202518363064,5432.099999999999,0,1,1,1,1,0,4,1,1,1,1,Loyal (4-6yr),3,0,1,5567.45,0.3103246196472793,3.2224320491768217,301.77223456650296,5869.222234566503,High Value
6261-RCVNS,Female,0,0,0,42,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.9,3160.55,1,1.7595238095238095,42.767929634641405,3103.8,1,1,1,1,0,1,5,1,1,1,1,Established (2-4yr),2,0,1,3160.55,0.3535479234809098,2.8284708623214305,205.73383856656505,3366.2838385665655,High Value
7951-QKZPL,Female,0,1,1,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.5,740.3,1,0.7424242424242424,30.216326530612243,808.5,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),1,0,0,740.3,0.2172010967499897,4.6040283173664385,110.21239333160884,850.5123933316088,Medium Value
1414-YADCW,Male,0,1,0,70,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),84.6,5706.2,0,1.2085714285714284,67.44917257683215,5922.0,1,1,0,1,0,0,3,1,1,1,1,Loyal (4-6yr),1,0,1,5706.2,0.06472935142343035,15.448942064295517,1221.5837483855619,6927.783748385562,High Value
8756-RDDLT,Female,0,0,0,68,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,44.95,3085.35,0,0.661029411764706,68.63959955506117,3056.6000000000004,0,1,0,1,0,1,3,1,0,1,0,Loyal (4-6yr),3,1,0,3085.35,0.3190516240839771,3.134289013168576,138.49353072928042,3223.8435307292802,High Value
2862-PFNIK,Male,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.7,24.7,0,24.7,1.0,24.7,0,0,0,0,0,0,0,0,0,1,0,New (0-12m),3,1,0,24.7,0.7862330352034271,1.2718875387133326,31.120914678714133,55.82091467871413,Low Value
5816-QVHRX,Female,0,0,0,37,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),100.3,3541.4,0,2.710810810810811,35.30807577268195,3711.1,0,0,0,1,1,1,3,1,1,1,1,Established (2-4yr),3,0,1,3541.4,0.5540466081194068,1.804902304869778,178.93810672575796,3720.338106725758,High Value
4430-YHXGG,Female,0,0,1,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.45,84.2,0,6.3625,3.3084479371316307,101.8,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,0,0,84.2,0.5101969177734723,1.9600275210678566,49.274173005453484,133.47417300545348,Low Value
6888-SBYAI,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.7,50.7,0,50.7,1.0,50.7,1,0,0,0,0,0,1,0,1,1,1,New (0-12m),3,0,0,50.7,0.6993611493495706,1.4298763963798014,71.76769036860412,122.46769036860412,Low Value
7395-XWZOY,Male,0,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1165.55,0,2.75,21.19181818181818,1100.0,1,1,1,1,1,0,5,1,0,1,0,Developing (1-2yr),3,0,1,1165.55,0.41420270837145606,2.4142768257884066,130.91910689251466,1296.4691068925147,Medium Value
7169-YWAMK,Male,0,1,1,72,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),68.4,4855.35,0,0.95,70.98464912280701,4924.8,1,1,0,1,1,0,4,1,1,1,1,Loyal (4-6yr),1,0,1,4855.35,0.06491696905941756,15.404292814174896,984.9875706867145,5840.337570686715,High Value
3640-PHQXK,Female,0,0,0,31,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.9,2806.9,1,2.9000000000000004,31.22246941045606,2786.9,0,0,1,0,0,1,2,0,1,1,1,Established (2-4yr),3,1,0,2806.9,0.7620710044705745,1.3122136836773095,116.8418436011335,2923.7418436011335,Medium Value
6877-LGWXO,Male,1,1,0,18,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.55,1422.65,1,4.363888888888889,18.11139401654997,1413.9,0,0,0,0,0,1,1,0,1,1,1,Developing (1-2yr),3,1,0,1422.65,0.6953742940000133,1.4380744422513567,111.82407818666326,1534.4740781866633,Medium Value
6859-RKMZJ,Male,0,1,0,11,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),55.05,608.15,0,5.004545454545454,11.047229791099,605.55,0,0,0,0,1,0,1,0,1,1,1,New (0-12m),3,0,1,608.15,0.2548228058129706,3.9242955386573937,211.67184210623853,819.8218421062385,Medium Value
2729-VNVAP,Female,0,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,641.35,0,0.6,32.39141414141414,653.4,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),1,0,1,641.35,0.12380698526256793,8.07708868671033,154.04323091111087,795.3932309111109,Medium Value
2957-JIRMN,Female,1,0,0,62,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,0,Electronic check,84.45,4959.15,0,1.3620967741935484,58.72291296625222,5235.900000000001,0,0,0,0,1,0,1,0,1,1,1,Loyal (4-6yr),2,1,0,4959.15,0.28566997511862063,3.5005428889919683,290.160856095723,5249.310856095723,High Value
2049-BAFNW,Female,0,0,0,1,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,35.9,35.9,0,35.9,1.0,35.9,0,0,1,1,0,0,2,0,0,1,0,New (0-12m),3,0,0,35.9,0.6827885197437895,1.4645823283250887,52.04372036049627,87.94372036049627,Low Value
3842-QTGDL,Male,0,1,0,16,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),80.75,1321.3,0,5.046875,16.36284829721362,1292.0,1,1,0,0,0,0,2,0,1,1,1,Developing (1-2yr),3,0,1,1321.3,0.4138507572921049,2.4163299991116802,192.37488267081412,1513.674882670814,Medium Value
7163-OCEQI,Male,0,1,1,22,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,78.65,1663.75,0,3.575,21.153846153846157,1730.3000000000002,0,0,1,1,1,1,4,1,1,1,1,Developing (1-2yr),2,0,0,1663.75,0.3344546296649288,2.989942166451227,231.30301090173612,1895.0530109017361,Medium Value
9782-LGXMC,Female,0,1,1,49,1,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,0,1.260204081632653,48.97408906882591,3025.75,1,0,1,1,0,0,3,1,1,1,1,Loyal (4-6yr),3,0,1,3024.15,0.1783518527396236,5.6068943755796194,336.8924158218377,3361.042415821838,High Value
5975-BAICR,Male,0,1,1,36,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,1,Credit card (automatic),63.7,2188.5,0,1.7694444444444446,34.3563579277865,2293.2000000000003,1,0,1,0,0,1,3,1,1,1,1,Established (2-4yr),2,0,1,2188.5,0.17789469458858848,5.621303110318545,348.4035486070259,2536.903548607026,Medium Value
8019-ENHXU,Male,0,1,0,42,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,99.45,4138.05,1,2.367857142857143,41.60935143288084,4176.900000000001,0,1,1,1,0,1,4,1,1,1,1,Established (2-4yr),3,1,0,4138.05,0.7196857503646467,1.3894953450076304,136.82234339203526,4274.872343392036,High Value
5167-GBFRE,Male,1,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.2,102.5,1,6.3,4.067460317460317,100.8,0,0,0,0,0,0,0,0,0,1,0,New (0-12m),3,0,1,102.5,0.6594162322815019,1.5164928478331792,37.818791820361234,140.31879182036124,Low Value
9033-EOXWV,Female,0,0,0,12,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.05,872.65,1,6.170833333333333,11.784604996623903,888.5999999999999,0,0,0,1,1,1,3,1,1,1,1,New (0-12m),2,0,0,872.65,0.32254631632152675,3.100329935261642,225.7120056458047,1098.3620056458046,Medium Value
4673-KKSLS,Female,0,0,0,31,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,87.6,2724.25,0,2.825806451612903,31.098744292237445,2715.6,1,0,1,1,0,0,3,1,1,1,1,Established (2-4yr),3,1,0,2724.25,0.4837530993074692,2.0671702185093577,178.7957509206092,2903.0457509206094,Medium Value
4853-OITSN,Male,0,1,0,5,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,89.15,413.25,0,17.830000000000002,4.635445877734155,445.75,1,0,0,0,0,1,2,0,1,1,1,New (0-12m),3,1,0,413.25,0.7745468720550166,1.2910774493825201,114.01075201047031,527.2607520104704,Low Value
9800-OUIGR,Male,0,1,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.0,1374.2,0,0.303030303030303,68.71000000000001,1320.0,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1374.2,0.07009153738418444,14.267057583839522,267.98138027553006,1642.18138027553,Medium Value
1324-NLTJE,Female,1,0,0,15,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),55.0,757.1,1,3.6666666666666665,13.765454545454546,825.0,0,0,0,1,0,0,1,0,1,1,1,Developing (1-2yr),3,0,1,757.1,0.49595583785538117,2.016308557480064,109.5186111617055,866.6186111617055,Medium Value
2324-EFHVG,Male,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,6692.65,0,1.63125,64.10584291187739,6681.6,0,1,1,0,1,1,4,1,1,1,1,Loyal (4-6yr),1,0,1,6692.65,0.19946064958943543,5.01352022094771,510.54803695997384,7203.198036959973,High Value
7094-MSZAO,Male,0,1,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.05,218.5,0,2.005,10.897755610972569,200.5,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,0,1,218.5,0.3888184430631761,2.5718944608744234,50.80866003313154,269.30866003313156,Low Value
1522-VVDMG,Male,0,1,1,7,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,608.8,1,12.821428571428571,6.783286908077994,628.25,0,1,0,1,1,0,3,1,1,1,1,New (0-12m),3,1,0,608.8,0.8232412237019548,1.2147107933968557,108.02316406069379,716.8231640606938,Low Value
6907-CQGPN,Male,0,0,0,29,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.3,1004.75,0,1.182758620689655,29.293002915451897,994.7,0,1,0,1,0,0,2,0,0,1,0,Established (2-4yr),3,1,0,1004.75,0.3422063505491197,2.9222134492692935,98.61599904044895,1103.365999040449,Medium Value
0780-XNZFN,Male,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.65,1125.6,0,0.3622807017543859,54.50847457627118,1177.05,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1125.6,0.10919264179906389,9.158126257630054,181.352848290425,1306.952848290425,Medium Value
0239-OXEXL,Female,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,84.25,3847.6,0,1.8315217391304348,45.66884272997032,3875.5,1,1,0,0,0,0,2,0,1,1,1,Established (2-4yr),3,0,0,3847.6,0.42757276216780304,2.3387832165219753,194.33398390536047,4041.9339839053605,High Value
2675-IJRGJ,Male,0,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.65,978.0,0,0.370754716981132,49.770992366412216,1041.4499999999998,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,978.0,0.15281145712245517,6.5440119401430215,124.64187724797395,1102.641877247974,Medium Value
7049-GKVZY,Female,0,0,0,17,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),79.85,1387.35,0,4.697058823529411,17.374452097683157,1357.4499999999998,1,1,0,1,1,1,5,1,1,1,1,Developing (1-2yr),2,0,1,1387.35,0.27007426265983925,3.702685291635909,289.95662082293524,1677.3066208229352,Medium Value
8577-QSOCG,Female,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,746.05,0,0.531578947368421,36.93316831683168,767.6,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),1,0,0,746.05,0.10639859859651832,9.398620030628138,181.8801637074777,927.9301637074776,Medium Value
3721-CNZHX,Male,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,304.6,0,1.32,15.383838383838384,297.0,0,0,0,0,0,0,0,0,1,0,0,Developing (1-2yr),2,0,0,304.6,0.20349320400771706,4.9141690253305805,94.94813298568464,399.5481329856847,Low Value
0212-ISBBF,Female,0,0,0,22,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.35,1098.85,0,2.288636363636364,21.82423038728897,1107.7,0,1,0,0,1,1,3,1,0,1,0,Developing (1-2yr),3,1,0,1098.85,0.44355832922968097,2.2544949200631184,111.99252127787588,1210.8425212778757,Medium Value
9185-TQCVP,Male,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.15,1139.2,1,6.082142857142857,13.37874339401057,1192.1,0,0,0,0,0,1,1,0,1,1,1,Developing (1-2yr),3,1,0,1139.2,0.8532039889390864,1.172052654422592,98.9049589358454,1238.1049589358454,Medium Value
3585-YNADK,Female,0,1,0,57,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),74.6,4368.95,0,1.3087719298245613,58.56501340482574,4252.2,0,1,1,1,1,0,4,1,1,1,1,Loyal (4-6yr),2,0,1,4368.95,0.05037721167721166,19.8502451149426,1359.6307186466609,5728.580718646661,High Value
5271-DBYSJ,Male,1,0,0,11,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),79.15,827.7,0,7.195454545454546,10.457359444093491,870.6500000000001,0,0,0,0,0,1,1,0,1,1,1,New (0-12m),3,0,1,827.7,0.5834208078874097,1.7140286847516468,134.14687857441268,961.8468785744127,Medium Value
1099-GODLO,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,20.35,0,20.35,1.0,20.35,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),1,0,0,20.35,0.36562861987459144,2.7350156569882147,54.80265210907242,75.15265210907242,Low Value
6828-HMKWP,Male,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.05,262.05,0,1.7541666666666669,12.448931116389549,252.6,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),1,0,1,262.05,0.20454990295692685,4.888782568675064,100.43137512462671,362.4813751246267,Low Value
5567-WSELE,Male,1,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.6,279.55,1,31.53333333333333,2.9550739957716705,283.79999999999995,0,0,0,0,1,1,2,0,1,1,1,New (0-12m),3,1,0,279.55,0.8875549999193362,1.126690740394548,105.64860536743116,385.1986053674312,Low Value
1472-TNCWL,Male,0,0,1,36,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,3512.5,0,2.6305555555555555,37.09081309398099,3409.2000000000003,0,1,0,0,1,1,3,1,1,1,1,Established (2-4yr),3,1,0,3512.5,0.4951833836722632,2.0194538689566555,188.86283675603528,3701.3628367560354,High Value
8063-RJYNF,Male,0,0,0,16,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,1483.25,1,5.890625,15.73740053050398,1508.0,1,0,0,0,1,1,3,1,1,1,1,Developing (1-2yr),3,1,0,1483.25,0.7807861688704216,1.280760392370576,119.57488544712939,1602.8248854471294,Medium Value
0687-ZVTHB,Male,0,1,1,65,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),72.45,4653.85,1,1.1146153846153846,64.23533471359559,4709.25,1,1,1,0,0,1,4,1,1,1,1,Loyal (4-6yr),2,0,1,4653.85,0.22677451189769038,4.409666640363673,312.40543476961824,4966.255434769619,High Value
2080-GKCWQ,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,74.95,151.75,0,37.475,2.024683122081388,149.9,0,1,0,0,0,0,1,0,1,1,1,New (0-12m),3,1,0,151.75,0.7402562282879809,1.3508836019019232,100.26610785891549,252.0161078589155,Low Value
9661-ACXBS,Female,0,0,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.2,4400.75,1,2.5047619047619047,41.83222433460076,4418.400000000001,1,0,1,0,1,1,4,1,1,1,1,Established (2-4yr),3,1,0,4400.75,0.6951969957531539,1.4384411988383703,149.8010863897504,4550.551086389751,High Value
2193-SFWQW,Male,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),111.95,8033.1,0,1.5548611111111112,71.75614113443501,8060.400000000001,1,1,1,1,1,1,6,1,1,1,1,Loyal (4-6yr),1,0,1,8033.1,0.06826770100104498,14.648215559283194,1537.7151448094176,9570.815144809418,High Value
5656-JAMLX,Male,0,0,0,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,1253.65,0,0.3201612903225806,63.15617128463476,1230.7,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1253.65,0.07791633108661421,12.834279875015792,240.66104564774244,1494.3110456477425,Medium Value
